[Log] 9 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4341972514601 (index.js, line 82)
[Log] Longitude: -75.69119119812967 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 205 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43417868835464 (index.js, line 82)
[Log] Longitude: -75.69123082259466 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 206 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43415930684303 (index.js, line 82)
[Log] Longitude: -75.69127219318034 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 207 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43414364787445 (index.js, line 82)
[Log] Longitude: -75.69130561863858 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 208 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43412522214709 (index.js, line 82)
[Log] Longitude: -75.69134495006438 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 209 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434107328075555 (index.js, line 82)
[Log] Longitude: -75.6913831345446 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 210 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43409470558554 (index.js, line 82)
[Log] Longitude: -75.69140947336564 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 211 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43408125320355 (index.js, line 82)
[Log] Longitude: -75.69143754455581 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 212 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43406701963792 (index.js, line 82)
[Log] Longitude: -75.69146902678767 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 213 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434045398396805 (index.js, line 82)
[Log] Longitude: -75.69151685635006 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 214 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43402675206861 (index.js, line 82)
[Log] Longitude: -75.69155810579105 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 215 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434007675625026 (index.js, line 82)
[Log] Longitude: -75.691600306709 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 216 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43398300086018 (index.js, line 82)
[Log] Longitude: -75.69165489156148 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 217 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43395337522876 (index.js, line 82)
[Log] Longitude: -75.69172042887658 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 218 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43391556141068 (index.js, line 82)
[Log] Longitude: -75.69180408027023 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 219 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43388522394831 (index.js, line 82)
[Log] Longitude: -75.6918711914841 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 220 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43385998897553 (index.js, line 82)
[Log] Longitude: -75.69192701626889 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 221 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433832904424214 (index.js, line 82)
[Log] Longitude: -75.69198693148792 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 222 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433812351936915 (index.js, line 82)
[Log] Longitude: -75.69203239807393 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 223 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43380275991586 (index.js, line 82)
[Log] Longitude: -75.69205361640343 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 224 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4338013119681 (index.js, line 82)
[Log] Longitude: -75.69205682051688 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 225 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433792004388124 (index.js, line 82)
[Log] Longitude: -75.69207741020364 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 226 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433787795183356 (index.js, line 82)
[Log] Longitude: -75.69208672197419 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 227 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:05:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43378745559793 (index.js, line 82)
[Log] Longitude: -75.6920874730713 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 228 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433789590528704 (index.js, line 82)
[Log] Longitude: -75.69208274973789 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 229 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43378716380261 (index.js, line 82)
[Log] Longitude: -75.69208811841236 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 230 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43377748171129 (index.js, line 82)
[Log] Longitude: -75.69210953712172 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 231 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43376549834033 (index.js, line 82)
[Log] Longitude: -75.6921360465276 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 232 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43374991186672 (index.js, line 82)
[Log] Longitude: -75.69217052594468 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 233 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43374166806839 (index.js, line 82)
[Log] Longitude: -75.69218876345985 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 234 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43380257426974 (index.js, line 82)
[Log] Longitude: -75.69230229470122 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 235 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43382543722661 (index.js, line 82)
[Log] Longitude: -75.69232187430316 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 236 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43385985663389 (index.js, line 82)
[Log] Longitude: -75.69235135044437 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 237 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43389263783376 (index.js, line 82)
[Log] Longitude: -75.69237942327163 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 238 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433923315795774 (index.js, line 82)
[Log] Longitude: -75.69240569529939 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 239 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433969420245845 (index.js, line 82)
[Log] Longitude: -75.69244517831976 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 240 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43399833039857 (index.js, line 82)
[Log] Longitude: -75.69246993669367 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 241 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4340350794576 (index.js, line 82)
[Log] Longitude: -75.69250140779332 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 242 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43406097284134 (index.js, line 82)
[Log] Longitude: -75.69252358251106 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 243 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4340851843782 (index.js, line 82)
[Log] Longitude: -75.69254431691661 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 244 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43410942485427 (index.js, line 82)
[Log] Longitude: -75.69256507587852 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 245 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43413789012249 (index.js, line 82)
[Log] Longitude: -75.69258775842172 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 246 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43416965562813 (index.js, line 82)
[Log] Longitude: -75.69261226599338 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 247 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43420379314166 (index.js, line 82)
[Log] Longitude: -75.69263860415958 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 248 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43424503797618 (index.js, line 82)
[Log] Longitude: -75.69267042559659 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 249 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43427891122231 (index.js, line 82)
[Log] Longitude: -75.69269655978133 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 250 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43430957472934 (index.js, line 82)
[Log] Longitude: -75.69272021737561 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 251 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43433401913403 (index.js, line 82)
[Log] Longitude: -75.69273907698516 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 252 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43435213002504 (index.js, line 82)
[Log] Longitude: -75.69275304987968 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 253 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4343730113288 (index.js, line 82)
[Log] Longitude: -75.69276916081435 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 254 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4343893425046 (index.js, line 82)
[Log] Longitude: -75.69278176051739 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 255 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434404379680984 (index.js, line 82)
[Log] Longitude: -75.69279336225009 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 256 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434414721136385 (index.js, line 82)
[Log] Longitude: -75.69278891205386 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 257 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43439938225358 (index.js, line 82)
[Log] Longitude: -75.69280877716437 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 258 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43439816687762 (index.js, line 82)
[Log] Longitude: -75.69280299365118 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 259 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43438936587929 (index.js, line 82)
[Log] Longitude: -75.69281447685853 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 260 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.434379098047906 (index.js, line 82)
[Log] Longitude: -75.69280517294601 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 261 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43436866257846 (index.js, line 82)
[Log] Longitude: -75.69279184571997 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 262 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43435940057545 (index.js, line 82)
[Log] Longitude: -75.69276192232564 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 263 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43434888128697 (index.js, line 82)
[Log] Longitude: -75.69273451350227 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 264 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43431673668831 (index.js, line 82)
[Log] Longitude: -75.69271523512498 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 265 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43427678182424 (index.js, line 82)
[Log] Longitude: -75.69269491679734 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 266 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43423602685756 (index.js, line 82)
[Log] Longitude: -75.69266347352823 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 267 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43418423012947 (index.js, line 82)
[Log] Longitude: -75.69262351084035 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 268 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43412929117389 (index.js, line 82)
[Log] Longitude: -75.69258112394891 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 269 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43407096368004 (index.js, line 82)
[Log] Longitude: -75.69253213860065 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 270 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4340188717897 (index.js, line 82)
[Log] Longitude: -75.69248752821295 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 271 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43396393221362 (index.js, line 82)
[Log] Longitude: -75.69244047856046 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 272 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43390933079019 (index.js, line 82)
[Log] Longitude: -75.69239371900039 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 273 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43385882179573 (index.js, line 82)
[Log] Longitude: -75.69235046379617 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 274 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43381429800404 (index.js, line 82)
[Log] Longitude: -75.69231233464961 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 275 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43377011514131 (index.js, line 82)
[Log] Longitude: -75.69227449755999 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 276 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43372526823658 (index.js, line 82)
[Log] Longitude: -75.69223609141773 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 277 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433723300568914 (index.js, line 82)
[Log] Longitude: -75.69223440652422 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 278 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433723300568914 (index.js, line 82)
[Log] Longitude: -75.69223440652422 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 279 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358405413267 (index.js, line 82)
[Log] Longitude: -75.69211263220495 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 280 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43353711349685 (index.js, line 82)
[Log] Longitude: -75.69207157168421 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 281 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433488901322896 (index.js, line 82)
[Log] Longitude: -75.6920293989242 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 282 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433440260832306 (index.js, line 82)
[Log] Longitude: -75.69198685127049 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 283 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43339222687069 (index.js, line 82)
[Log] Longitude: -75.69194475348922 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 284 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43334831571559 (index.js, line 82)
[Log] Longitude: -75.69190508744214 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 285 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43330731331396 (index.js, line 82)
[Log] Longitude: -75.69186804892524 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 286 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43326842423538 (index.js, line 82)
[Log] Longitude: -75.69183291958325 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 287 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:06:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433228607349555 (index.js, line 82)
[Log] Longitude: -75.69179695172352 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 288 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43319021128712 (index.js, line 82)
[Log] Longitude: -75.69176226767013 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 289 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433150817798754 (index.js, line 82)
[Log] Longitude: -75.69172668288957 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 290 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43311806350975 (index.js, line 82)
[Log] Longitude: -75.69169709509879 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 291 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433118947177555 (index.js, line 82)
[Log] Longitude: -75.6916978933441 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 292 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433118947177555 (index.js, line 82)
[Log] Longitude: -75.6916978933441 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 293 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432972541890514 (index.js, line 82)
[Log] Longitude: -75.69157061087026 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 294 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43292660963804 (index.js, line 82)
[Log] Longitude: -75.69153069467575 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 295 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43287905176935 (index.js, line 82)
[Log] Longitude: -75.69148936567217 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 296 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432830713122556 (index.js, line 82)
[Log] Longitude: -75.69144735858572 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 297 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432781896065315 (index.js, line 82)
[Log] Longitude: -75.69140493535087 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 298 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432738367682305 (index.js, line 82)
[Log] Longitude: -75.69136710841121 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 299 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43269241570925 (index.js, line 82)
[Log] Longitude: -75.69132717519096 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 300 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432656118182614 (index.js, line 82)
[Log] Longitude: -75.69129563205934 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 301 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:07:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43262610263304 (index.js, line 82)
[Log] Longitude: -75.69126954796957 (index.js, line 83)
